0,1,2,3
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 103.95556418158722, 'b': 168.0265739662617, 't': 16.94012832184876, 'r_out': 18.07003048774122, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7741.7035297845705, 'ixx': 2228306598236.4673, 'iyy': 4986207826933.318, 'ixy': 0.013671875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 91.12973677187487, 'b': 88.8733459306101, 't': 7.0533202325622595, 'r_out': 12.076273568785444, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2219.635141995378, 'ixx': 505435595235.64685, 'iyy': 485833341668.16895, 'ixy': 0.00048828125, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 48.0387830119424, 'b': 161.309346230431, 't': 13.360797445115558, 'r_out': 8.119831604208933, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4814.140601884122, 'ixx': 269873794006.4668, 'iyy': 2412809103172.3906, 'ixy': -0.008544921875, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 124.02431385607994, 'b': 39.290315660318555, 't': 7.732109696616126, 'r_out': 11.716396992588528, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2164.9917662929984, 'ixx': 653995497412.5957, 'iyy': 93378340544.89578, 'ixy': -0.0013427734375, 'g_eff': 76923.07692307713})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 213.81701652823472, 'b': 154.09164613725315, 't': 18.70664434634866, 'r_out': 18.480112240988067, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12023.404289605682, 'ixx': 13712561922432.3, 'iyy': 8007972158871.746, 'ixy': -0.046875, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 128.48886694239536, 'b': 193.07336307447937, 't': 18.34441336573461, 'r_out': 11.647053076568215, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10316.017088173776, 'ixx': 4707189905535.768, 'iyy': 9322874895441.098, 'ixy': 0.00390625, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 251.14491293029337, 'b': 37.1113325091141, 't': 11.989054180109562, 'r_out': 16.820675030448406, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6077.299259683076, 'ixx': 6455168003755.738, 'iyy': 192961487136.73938, 'ixy': -0.00830078125, 'g_eff': 76923.07692307667})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 175.7242784182817, 'b': 120.21640365433495, 't': 8.970365475750185, 'r_out': 14.719209401348312, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4803.916408674268, 'ixx': 3907658621970.824, 'iyy': 2152444433312.4146, 'ixy': 0.005859375, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 153.4639872935287, 'b': 228.61026850428345, 't': 3.802131174275786, 'r_out': 10.30553938421736, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2783.6582481940573, 'ixx': 2266583712503.602, 'iyy': 4152075833236.949, 'ixy': 0.03515625, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 70.90165927614763, 'b': 70.45203184979147, 't': 8.954160221499354, 'r_out': 16.816216121050818, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1989.7260537326324, 'ixx': 239390308206.40576, 'iyy': 236959512813.82532, 'ixy': 0.00079345703125, 'g_eff': 76923.07692307666})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 87.71844462181112, 'b': 114.8686107366589, 't': 8.824627862226599, 'r_out': 8.875936374963498, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3185.2349048895608, 'ixx': 707313753988.9988, 'iyy': 1094597998068.8069, 'ixy': 0.004150390625, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 175.69964001988436, 'b': 262.1275648275418, 't': 17.95599895615714, 'r_out': 11.749207486372981, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 14295.534195823104, 'ixx': 13197795461693.395, 'iyy': 25317976348779.055, 'ixy': 0.13671875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 291.64580174326704, 'b': 215.8473779824168, 't': 4.97219127143553, 'r_out': 19.637104871840737, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4777.25937609118, 'ixx': 11801571804907.941, 'iyy': 7499970486604.473, 'ixy': 0.0546875, 'g_eff': 76923.0769230764})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 36.10045874850202, 'b': 288.20396121028335, 't': 9.60611966727916, 'r_out': 16.355484055191837, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5639.556054216051, 'ixx': 193610690872.45227, 'iyy': 8034826807887.934, 'ixy': 0.0107421875, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 201.35536997635134, 'b': 132.46620835308994, 't': 16.323956058143562, 'r_out': 10.47288352780078, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9723.010096880344, 'ixx': 9823935493365.914, 'iyy': 4915038729046.96, 'ixy': -0.03515625, 'g_eff': 76923.07692307644})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 196.2868482272339, 'b': 262.32930756979204, 't': 7.5990585469835725, 'r_out': 8.63431657769619, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6665.639610213, 'ixx': 8469558515552.76, 'iyy': 13259473621189.71, 'ixy': -0.017578125, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 43.82102872721245, 'b': 85.43686481052202, 't': 5.067350602874058, 'r_out': 12.226722747763251, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1109.041821317884, 'ixx': 63295082962.88046, 'iyy': 181577056147.6637, 'ixy': 0.000274658203125, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 254.66465664266667, 'b': 271.11881516933084, 't': 17.018074857944978, 'r_out': 8.04896128028684, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 16672.39969955964, 'ixx': 31990581498927.055, 'iyy': 35352753926402.09, 'ixy': -0.28125, 'g_eff': 76923.07692307656})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 249.105761777059, 'b': 159.09071505200038, 't': 14.545382704306116, 'r_out': 10.643093051667456, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10915.199886290786, 'ixx': 17574437793846.398, 'iyy': 8526869897486.031, 'ixy': 0.0625, 'g_eff': 76923.07692307651})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 93.62300969797909, 'b': 62.82089298502156, 't': 14.020515537452214, 'r_out': 9.140676720286644, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3516.9969419648432, 'ixx': 662433319577.6914, 'iyy': 326574202683.45654, 'ixy': -0.001220703125, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 180.43264592275665, 'b': 254.6761223894998, 't': 15.925603674489386, 'r_out': 10.896884297845213, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12725.49810188429, 'ixx': 12569606042876.79, 'iyy': 21907542468250.453, 'ixy': 0.03125, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 67.81995098229135, 'b': 82.49457809398811, 't': 17.0898872197984, 'r_out': 15.415262332032917, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3731.829405314273, 'ixx': 354526032402.4789, 'iyy': 504046307795.14746, 'ixy': 0.0018310546875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 279.7767092212135, 'b': 111.37769894000387, 't': 4.56936964016721, 'r_out': 14.38431790974686, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3380.5662067106564, 'ixx': 6444630324582.055, 'iyy': 1554837671917.3252, 'ixy': -0.001953125, 'g_eff': 76923.07692307685})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 148.48370811355684, 'b': 30.134835683655115, 't': 16.9175440657812, 'r_out': 11.616404305283643, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3915.3624599804834, 'ixx': 1413483364561.5679, 'iyy': 63422262692.90622, 'ixy': -0.00146484375, 'g_eff': 76923.07692307702})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 191.04086708478076, 'b': 250.4345566109013, 't': 16.517921820149887, 'r_out': 17.748980370590246, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13179.635304178419, 'ixx': 14286155487011.285, 'iyy': 22034364856502.914, 'ixy': -0.25390625, 'g_eff': 76923.07692307707})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 289.17689837927435, 'b': 47.9322596779142, 't': 4.281920139822731, 'r_out': 16.827269560780564, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2687.838417295126, 'ixx': 4294598582178.8184, 'iyy': 231251627536.47656, 'ixy': -0.00439453125, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 221.8905566778886, 'b': 231.99582483920244, 't': 15.080428049705276, 'r_out': 10.134607539246616, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12677.21432779519, 'ixx': 18291284077222.008, 'iyy': 19638339974699.285, 'ixy': 0.0546875, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 149.51388577880596, 'b': 116.97614183711937, 't': 16.899563802924117, 'r_out': 10.25837168624044, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7759.515232507167, 'ixx': 4258244682048.425, 'iyy': 2812740751756.4326, 'ixy': -0.0009765625, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 172.46918143282022, 'b': 231.81476886148204, 't': 6.2889274182475345, 'r_out': 13.479662487028873, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4796.827777303894, 'ixx': 4697779142889.657, 'iyy': 7386294845820.457, 'ixy': -0.01953125, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 164.3875061840436, 'b': 125.19541331518873, 't': 10.275758171075829, 'r_out': 8.554928206757046, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5455.816481912061, 'ixx': 3985275932320.662, 'iyy': 2575652592617.279, 'ixy': 0.0, 'g_eff': 76923.07692307685})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 211.5531053872757, 'b': 76.32869888235581, 't': 18.537123338936198, 'r_out': 15.615518379268, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9054.656844578247, 'ixx': 8061984144151.91, 'iyy': 1333955850957.4067, 'ixy': -0.013671875, 'g_eff': 76923.07692307715})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 182.09181613632393, 'b': 227.1373606276974, 't': 4.635739412654171, 'r_out': 9.278592032596062, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3643.663137800871, 'ixx': 4009726525794.5635, 'iyy': 5614318658476.082, 'ixy': 0.005859375, 'g_eff': 76923.07692307663})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 289.46100347261347, 'b': 108.59121131049962, 't': 19.716685578609088, 'r_out': 18.268411426859956, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13807.815108611223, 'ixx': 24564676541966.43, 'iyy': 4632492713524.969, 'ixy': 0.0234375, 'g_eff': 76923.07692307737})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 262.64170581061296, 'b': 284.2148531986452, 't': 17.15525457452245, 'r_out': 9.833109075818918, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 17489.02589893836, 'ixx': 35916778226364.93, 'iyy': 40726368490014.78, 'ixy': -0.2578125, 'g_eff': 76923.07692307678})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 25.387059025172224, 'b': 160.99966405762882, 't': 15.965744497349602, 'r_out': 11.14095775622487, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3118.5094017439114, 'ixx': 40692109759.53064, 'iyy': 1380934721143.2725, 'ixy': -0.0003662109375, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 179.993610770742, 'b': 252.1274427119884, 't': 16.968072520225213, 'r_out': 11.073073253113982, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13390.247854546687, 'ixx': 12986451461852.973, 'iyy': 22420597618666.953, 'ixy': 0.0625, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 146.32925431910377, 'b': 137.63556770678795, 't': 12.744959872618631, 'r_out': 19.199239797908483, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6261.551435828485, 'ixx': 3571292525174.216, 'iyy': 3238498596228.21, 'ixy': 0.005859375, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 274.4068478145625, 'b': 190.55239243189425, 't': 16.97714903799327, 'r_out': 17.805593335360527, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 14318.11744460903, 'ixx': 28218920111842.72, 'iyy': 15729350627750.613, 'ixy': 0.1640625, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 203.07873339081578, 'b': 125.78029021174018, 't': 6.422597413053586, 'r_out': 15.674083441839379, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3899.1723003766824, 'ixx': 4277121446477.45, 'iyy': 2046700609399.3774, 'ixy': -0.02734375, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 130.1584976085362, 'b': 121.09052191443689, 't': 7.92822622537924, 'r_out': 12.943235794241332, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3590.114015192912, 'ixx': 1717996265131.4385, 'iyy': 1534292164334.874, 'ixy': -0.001953125, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 162.07992053743692, 'b': 286.98373990199923, 't': 18.684919914094685, 'r_out': 9.508441004355982, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 15294.521684164394, 'ixx': 12184263532102.2, 'iyy': 31161588146731.54, 'ixy': -0.1015625, 'g_eff': 76923.07692307727})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 241.71818673194264, 'b': 47.45607431710967, 't': 7.111474016969276, 'r_out': 19.605027521258023, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3682.3500119324626, 'ixx': 3994765241409.1426, 'iyy': 268434597637.36853, 'ixy': -0.000732421875, 'g_eff': 76923.07692307685})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 24.35918534967484, 'b': 156.94203564923808, 't': 17.09432154187185, 'r_out': 17.17435483944595, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 58.3973377696432, 'b': 168.98388533790038, 't': 18.94394728678735, 'r_out': 10.534697080634135, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7068.523411309942, 'ixx': 526184961299.55884, 'iyy': 3777323135905.3047, 'ixy': -0.01953125, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 132.31410634589076, 'b': 289.1410390028214, 't': 8.297294680814138, 'r_out': 19.792302266935437, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6458.894645705318, 'ixx': 3908128742382.588, 'iyy': 13200557944584.965, 'ixy': 0.0078125, 'g_eff': 76923.07692307713})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 35.25098011200382, 'b': 295.01138152868566, 't': 10.938830903049528, 'r_out': 18.643129562071053, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 111.50487262816652, 'b': 36.81987977687568, 't': 3.4305792718807466, 'r_out': 17.740624138216397, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 860.6517849156531, 'ixx': 209301732860.622, 'iyy': 38277031509.94068, 'ixy': -0.000152587890625, 'g_eff': 76923.07692307656})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 279.72923193631857, 'b': 129.6799523374063, 't': 2.549364742169571, 'r_out': 15.345931144527867, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1989.7241456586526, 'ixx': 4017028272440.7666, 'iyy': 1255632660596.3203, 'ixy': -0.017578125, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 291.8989302192335, 'b': 247.74773588895312, 't': 10.957726340545396, 'r_out': 10.807214992511842, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11229.518013490708, 'ixx': 28146008565544.68, 'iyy': 21810294152825.863, 'ixy': -0.109375, 'g_eff': 76923.07692307682})"
